Title,Screen,Processor,RAM,Disk,Graphic_card,Operating_system,Price,Discounted_price,Brand,screen_inches,screen_res,screen_touch,CPU,disk_hdd,disk_ssd,disk_flash,disk_emmc,GPU,OS,is_discounted,Price_int,Shop
Laptop DYNABOOK Portege Z30-E-12M i5-8250U 8GB 256GB SSD W10P,"13.3"", 1920 x 1080px, Dotykowy",Intel Core i5-8250U,8,256 GB SSD,Intel UHD Graphics 620,Windows 10 Professional,,4 334,dynabook,13.3,1920x1080,1,i5,0,256,0,0,integrated,windows,0,4334,mediaexpert
Laptop HYPERBOOK SL504 i7-10875H 8GB 500GB SSD GF-RTX 2060 DOS,"15.6"", 1920 x 1080px",Intel Core i7-10875H,8,500 GB SSD,NVIDIA GeForce RTX 2060,Brak,,7 042,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,none,0,7042,mediaexpert
Laptop HYPERBOOK SL504 i7-10875H 16GB 500GB SSD GF-RTX 2060 DOS,"15.6"", 1920 x 1080px",Intel Core i7-10875H,16,500 GB SSD,NVIDIA GeForce RTX 2060,Brak,,7 239,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,none,0,7239,mediaexpert
Laptop HYPERBOOK SL504 i7-10875H 8GB 240GB SSD GF-RTX 2060 DOS,"15.6"", 1920 x 1080px",Intel Core i7-10875H,8,240 GB SSD,NVIDIA GeForce RTX 2060,Brak,,6 886,hyperbook,15.6,1920x1080,0,i7,0,240,0,0,geforce rtx,none,0,6886,mediaexpert
Laptop HYPERBOOK SL504 i7-10875H 8GB 500GB SSD GF-RTX 2060 W10,"15.6"", 1920 x 1080px",Intel Core i7-10875H,8,500 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,7 634,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,windows,0,7634,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 240GB SSD GF-RTX 2060 DOS,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,240 GB SSD,NVIDIA GeForce RTX 2060,Brak,,5 533,hyperbook,15.6,1920x1080,0,i7,0,240,0,0,geforce rtx,none,0,5533,mediaexpert
Laptop HYPERBOOK SL504 i7-10875H 16GB 500GB SSD GF-RTX 2060 W10,"15.6"", 1920 x 1080px",Intel Core i7-10875H,16,500 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,7 830,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,windows,0,7830,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 500GB SSD GF-GTX 1660Ti W10,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,500 GB SSD,NVIDIA GeForce GTX 1660 Ti,Windows 10 Home,,5 865,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce gtx,windows,0,5865,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 16GB 500GB SSD GF-GTX 1660Ti DOS,"15.6"", 1920 x 1080px",Intel Core i7-10750H,16,500 GB SSD,NVIDIA GeForce GTX 1660 Ti,Brak,,5 470,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce gtx,none,0,5470,mediaexpert
Laptop HYPERBOOK SL504 i7-10875H 8GB 240GB SSD GF-RTX 2060 W10,"15.6"", 1920 x 1080px",Intel Core i7-10875H,8,240 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,7 478,hyperbook,15.6,1920x1080,0,i7,0,240,0,0,geforce rtx,windows,0,7478,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 500GB SSD GF-GTX 1660Ti DOS,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,500 GB SSD,NVIDIA GeForce GTX 1660 Ti,Brak,,5 273,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce gtx,none,0,5273,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 240GB SSD GF-RTX 2060 W10,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,240 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,6 125,hyperbook,15.6,1920x1080,0,i7,0,240,0,0,geforce rtx,windows,0,6125,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 240GB SSD GF-GTX 1660Ti DOS,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,240 GB SSD,NVIDIA GeForce GTX 1660 Ti,Brak,,5 117,hyperbook,15.6,1920x1080,0,i7,0,240,0,0,geforce gtx,none,0,5117,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 16GB 500GB SSD GF-RTX 2060 DOS,"15.6"", 1920 x 1080px",Intel Core i7-10750H,16,500 GB SSD,NVIDIA GeForce RTX 2060,Brak,,5 886,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,none,0,5886,mediaexpert
Laptop HYPERBOOK NH5 i5-10300H 16GB 500GB SSD GF-GTX 1650Ti W10,"15.6"", 1920 x 1080px",Intel Core i5-10300H,16,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,5 126,hyperbook,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,5126,mediaexpert
Laptop HYPERBOOK NH5 i5-10300H 8GB 240GB SSD GF-GTX 1650Ti W10,"15.6"", 1920 x 1080px",Intel Core i5-10300H,8,240 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,4 773,hyperbook,15.6,1920x1080,0,i5,0,240,0,0,geforce gtx,windows,0,4773,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 16GB 500GB SSD GF-GTX 1660Ti W10,"15.6"", 1920 x 1080px",Intel Core i7-10750H,16,500 GB SSD,NVIDIA GeForce GTX 1660 Ti,Windows 10 Home,,6 062,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce gtx,windows,0,6062,mediaexpert
Laptop HYPERBOOK NH5 i5-10300H 8GB 500GB SSD GF-GTX 1650Ti W10,"15.6"", 1920 x 1080px",Intel Core i5-10300H,8,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,4 929,hyperbook,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,4929,mediaexpert
Laptop HYPERBOOK NH5 i5-10300H 8GB 240GB SSD GF-GTX 1650Ti DOS,"15.6"", 1920 x 1080px",Intel Core i5-10300H,8,240 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,4 181,hyperbook,15.6,1920x1080,0,i5,0,240,0,0,geforce gtx,none,0,4181,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 16GB 500GB SSD GF-GTX 1650Ti W10,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,16,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,6 166,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,windows,0,6166,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 240GB SSD GF-RTX 2060 W10,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,240 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,6 646,hyperbook,17.3,1920x1080,0,ryzen 7,0,240,0,0,geforce rtx,windows,0,6646,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 16GB 500GB SSD GF-GTX 1650Ti DOS,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,16,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,5 574,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,none,0,5574,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 500GB SSD GF-RTX 2060 DOS,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,500 GB SSD,NVIDIA GeForce RTX 2060,Brak,,6 210,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce rtx,none,0,6210,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 16GB 500GB SSD GF-RTX 2060 DOS,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,16,500 GB SSD,NVIDIA GeForce RTX 2060,Brak,,6 406,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce rtx,none,0,6406,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 500GB SSD GF-GTX 1650Ti W10,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,5 969,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,windows,0,5969,mediaexpert
Laptop HYPERBOOK Pulsar Z15 Zen Ryzen 7 4800H 8GB 240GB SSD GF-GTX 1650Ti W10,"15.6"", 1920 x 1080px",AMD Ryzen 7 4800H,8,240 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,5 501,hyperbook,15.6,1920x1080,0,ryzen 7,0,240,0,0,geforce gtx,windows,0,5501,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 500GB SSD GF-GTX 1650Ti DOS,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,5 377,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,none,0,5377,mediaexpert
Laptop HYPERBOOK Pulsar Z15 Zen Ryzen 7 4800H 8GB 500GB SSD GF-GTX 1650Ti DOS,"15.6"", 1920 x 1080px",AMD Ryzen 7 4800H,8,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,5 042,hyperbook,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,none,0,5042,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 500GB SSD GF-RTX 2060 W10,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,500 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,6 802,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce rtx,windows,0,6802,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 500GB SSD GF-RTX 2060 W10,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,500 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,6 281,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,windows,0,6281,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 16GB 500GB SSD GF-RTX 2060 W10,"15.6"", 1920 x 1080px",Intel Core i7-10750H,16,500 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,6 478,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,windows,0,6478,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 16GB 500GB SSD GF-RTX 2060 W10,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,16,500 GB SSD,NVIDIA GeForce RTX 2060,Windows 10 Home,,6 998,hyperbook,17.3,1920x1080,0,ryzen 7,0,512,0,0,geforce rtx,windows,0,6998,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 500GB SSD GF-RTX 2060 DOS,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,500 GB SSD,NVIDIA GeForce RTX 2060,Brak,,5 690,hyperbook,15.6,1920x1080,0,i7,0,512,0,0,geforce rtx,none,0,5690,mediaexpert
Laptop HYPERBOOK NH5 i7-10750H 8GB 240GB SSD GF-GTX 1660Ti W10,"15.6"", 1920 x 1080px",Intel Core i7-10750H,8,240 GB SSD,NVIDIA GeForce GTX 1660 Ti,Windows 10 Home,,5 709,hyperbook,15.6,1920x1080,0,i7,0,240,0,0,geforce gtx,windows,0,5709,mediaexpert
Laptop HYPERBOOK NH5 i5-10300H 16GB 500GB SSD GF-GTX 1650Ti DOS,"15.6"", 1920 x 1080px",Intel Core i5-10300H,16,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,4 534,hyperbook,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,none,0,4534,mediaexpert
Laptop HYPERBOOK NH5 i5-10300H 8GB 500GB SSD GF-GTX 1650Ti DOS,"15.6"", 1920 x 1080px",Intel Core i5-10300H,8,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,4 337,hyperbook,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,none,0,4337,mediaexpert
Laptop HYPERBOOK Pulsar Z15 Zen Ryzen 7 4800H 16GB 500GB SSD GF-GTX 1650Ti W10,"15.6"", 1920 x 1080px",AMD Ryzen 7 4800H,16,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,5 854,hyperbook,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,windows,0,5854,mediaexpert
Laptop HYPERBOOK Pulsar Z15 Zen Ryzen 7 4800H 8GB 500GB SSD GF-GTX 1650Ti W10,"15.6"", 1920 x 1080px",AMD Ryzen 7 4800H,8,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,5 657,hyperbook,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,windows,0,5657,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 240GB SSD GF-RTX 2060 DOS,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,240 GB SSD,NVIDIA GeForce RTX 2060,Brak,,6 054,hyperbook,17.3,1920x1080,0,ryzen 7,0,240,0,0,geforce rtx,none,0,6054,mediaexpert
Laptop HYPERBOOK Pulsar Z17 Zen Ryzen 7 4800H 8GB 240GB SSD GF-GTX 1650Ti W10,"17.3"", 1920 x 1080px",AMD Ryzen 7 4800H,8,240 GB SSD,NVIDIA GeForce GTX 1650 TI,Windows 10 Home,,5 813,hyperbook,17.3,1920x1080,0,ryzen 7,0,240,0,0,geforce gtx,windows,0,5813,mediaexpert
Laptop HYPERBOOK Pulsar Z15 Zen,"15.6"", 1920 x 1080px",AMD Ryzen 7 4800H,8,240 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,4 909,hyperbook,15.6,1920x1080,0,ryzen 7,0,240,0,0,geforce gtx,none,0,4909,mediaexpert
Laptop HYPERBOOK Pulsar Z15 Zen Ryzen 7 4800H 16GB 500GB SSD GF-GTX 1650Ti DOS,"15.6"", 1920 x 1080px",AMD Ryzen 7 4800H,16,500 GB SSD,NVIDIA GeForce GTX 1650 TI,Brak,,5 262,hyperbook,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,none,0,5262,mediaexpert
Laptop DELL Inspiron 15 3593 i5-1035G1 8GB 512GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-1035G1,8,512 GB SSD,Intel HD Graphics 630,Windows 10 Home,3 299,2 999,dell,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,1,2999,mediaexpert
Laptop DELL Inspiron 15 3583 5405U 4GB 128GB SSD W10S,"15.6"", 1920 x 1080px",Intel Pentium Gold 5405U,4,128 GB SSD,Intel UHD Graphics,Windows 10 S,2 199,1 799,dell,15.6,1920x1080,0,pentium,0,128,0,0,integrated,windows,1,1799,mediaexpert
Laptop DELL Inspiron 15 5593 i5-1035G1 8GB 512GB SSD GF-MX 230 W10,"15.6"", 1920 x 1080px",Intel Core i5-1035G1,8,512 GB SSD,NVIDIA GeForce MX230,Windows 10 Home,3 999,3 399,dell,15.6,1920x1080,0,i5,0,512,0,0,geforce mx,windows,1,3399,mediaexpert
Laptop LENOVO IdeaPad S540-14IML i5-10210U 8GB 512GB SSD W10,"14"", 1920 x 1080px",Intel Core i5-10210U,8,512 GB SSD,Intel UHD Graphics,Windows 10 Home,,3 299,lenovo,14.0,1920x1080,0,i5,0,512,0,0,integrated,windows,0,3299,mediaexpert
Laptop DELL Inspiron 3593 i3-1005G1 8GB 256GB SSD W10S,"15.6"", 1920 x 1080px",Intel Core i3-1005G1,8,256 GB SSD,Intel UHD Graphics,Windows 10 S,2 399,2 299,dell,15.6,1920x1080,0,i3,0,256,0,0,integrated,windows,1,2299,mediaexpert
Laptop ASUS TUF Gaming FX505DT Ryzen 5 3550H 8GB 512GB SSD GF-GTX 1650 W10,"15.6"", 1920 x 1080px",AMD Ryzen 5 3550H,8,512 GB SSD,NVIDIA GeForce GTX 1650,Windows 10 Home,3 999,3 399,asus,15.6,1920x1080,0,ryzen 5,0,512,0,0,geforce gtx,windows,1,3399,mediaexpert
Laptop HUAWEI MateBook D15 Ryzen 7 3700U 8GB 512GB SSD W10,"15.6"", 1920 x 1080px",AMD Ryzen 7 3700U,8,512 GB SSD,AMD Radeon RX Vega 10,Windows 10 Home,2 999,2 899,huawei,15.6,1920x1080,0,ryzen 7,0,512,0,0,radeon rx,windows,1,2899,mediaexpert
Laptop LENOVO IdeaPad S540-14API Ryzen 7 3700U 8GB 1000GB SSD W10,"14"", 1920 x 1080px",AMD Ryzen 7 3700U,8,1000 GB SSD,AMD Radeon RX Vega 10,Windows 10 Home,3 999,3 499,lenovo,14.0,1920x1080,0,ryzen 7,0,1024,0,0,radeon rx,windows,1,3499,mediaexpert
Laptop ACER Nitro 5 i5-9300H 8GB 512GB SSD GF-GTX 1650 W10,"15.6"", 1920 x 1080px",Intel Core i5-9300H,8,512 GB SSD,NVIDIA GeForce GTX 1650,Windows 10 Home,4 199,3 599,acer,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,1,3599,mediaexpert
Laptop ASUS TUF Gaming FX505DT Ryzen 5 3550H 16GB 512GB SSD GF-GTX 1650 W10,"15.6"", 1920 x 1080px",AMD Ryzen 5 3550H,16,512 GB SSD,NVIDIA GeForce GTX 1650,Windows 10 Home,,3 599,asus,15.6,1920x1080,0,ryzen 5,0,512,0,0,geforce gtx,windows,0,3599,mediaexpert
Laptop HP Pavilion Gaming 15 Ryzen 5 3550H 8GB 512GB SSD GF-GTX 1650 W10,"15.6"", 1920 x 1080px",AMD Ryzen 5 3550H,8,512 GB SSD,NVIDIA GeForce GTX 1650,Windows 10 Home,,3 699,hp,15.6,1920x1080,0,ryzen 5,0,512,0,0,geforce gtx,windows,0,3699,mediaexpert
Laptop HP Omen 15-DC1048NW i5-9300H 8GB 512GB SSD GF-GTX 1660Ti W10,"15.6"", 1920 x 1080px",Intel Core i5-9300H,8,512 GB SSD,NVIDIA GeForce GTX 1660 Ti,Windows 10 Home,6 499,4 999,hp,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,1,4999,mediaexpert
Laptop HP Omen 15-DC1018NW i7-9750H 8GB 512GB SSD GF-GTX1660Ti W10,"15.6"", 1920 x 1080px",Intel Core i7-9750H,8,512 GB SSD,NVIDIA GeForce GTX 1660 Ti,Windows 10 Home,6 499,5 499,hp,15.6,1920x1080,0,i7,0,512,0,0,geforce gtx,windows,1,5499,mediaexpert
Laptop ACER Aspire F5-573G-52M7 (NX.GD4EP.013) i5-7200U 4GB 1000GB GF940MX W10,"15.6"", 1920 x 1080px",Intel Core i5-7200U,4,1000 GB HDD,NVIDIA GeForce 940MX,Windows 10 Home,,2 419,acer,15.6,1920x1080,0,i5,1024,0,0,0,other,windows,0,2419,mediaexpert
Laptop ASUS VivoBook 15 A512JA i5-1035G1 12GB 512GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-1035G1,12,512 GB SSD,Intel UHD Graphics,Windows 10 Home,3 699,3 199,asus,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,1,3199,mediaexpert
Laptop DELL Inspiron 15 3593 i5-1035G1 8GB 256GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-1035G1,8,256 GB SSD,Intel UHD Graphics,Windows 10 Home,,2 699,dell,15.6,1920x1080,0,i5,0,256,0,0,integrated,windows,0,2699,mediaexpert
Laptop HP 15S-FQ1103NW i5-1035G1 8GB 512GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-1035G1,8,512 GB SSD,Intel UHD Graphics,Windows 10 Home,3 099,2 899,hp,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,1,2899,mediaexpert
Laptop ACER Nitro 5 i5-10300H 16GB 512GB GF-GTX 1650 W10,"15.6"", 1920 x 1080px",Intel Core i5-10300H,16,512 GB SSD,NVIDIA GeForce GTX 1650,Windows 10 Home,4 699,4 199,acer,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,1,4199,mediaexpert
Laptop LENOVO V110-15IAP (80TG012YPB) N3350 4GB 1000GB W10,"15.6"", 1366 x 768px",Intel Celeron N3350,4,1000 GB HDD,Intel HD Graphics 500,Windows 10 Home,,1 299,lenovo,15.6,1366x768,0,celeron,1024,0,0,0,integrated,windows,0,1299,mediaexpert
Laptop LENOVO IdeaPad 120S-14IAP (81A500CKPB) N4200 4GB 128GB SSD W10,"14"", 1366 x 768px",Intel Pentium N4200,4,128 GB SSD,Intel HD Graphics 505,Windows 10 Home,,1 499,lenovo,14.0,1366x768,0,pentium,0,128,0,0,integrated,windows,0,1499,mediaexpert
Laptop HP 250 G6 (2XY71ES) i5-7200U 4GB 1000GB AMD 520 W10,"15.6"", 1920 x 1080px",Intel Core i5-7200U,4,1000 GB HDD,AMD Radeon 520,Windows 10 Home,,2 599,hp,15.6,1920x1080,0,i5,1024,0,0,0,radeon 5,windows,0,2599,mediaexpert
Laptop ACER Aspire 5 (NX.GVREP.014) i5-8250U 4GB 1000GB GFMX130 W10,"15.6"", 1920 x 1080px",Intel Core i5-8250U,4,1000 GB HDD,NVIDIA GeForce MX130,Windows 10 Home,,2 479,acer,15.6,1920x1080,0,i5,1024,0,0,0,geforce mx,windows,0,2479,mediaexpert
Laptop HP 15-DW0013NW i3-7020U 4GB 256GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i3-7020U,4,256 GB SSD,Intel HD Graphics 620,Windows 10 Home,,2 199,hp,15.6,1920x1080,0,i3,0,256,0,0,integrated,windows,0,2199,mediaexpert
Laptop ASUS VivoBook 15 A512FA i5-8265U 8GB 512GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-8265U,8,512 GB SSD,Intel UHD Graphics 620,Windows 10 Home,,2 999,asus,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,0,2999,mediaexpert
Ultrabook ASUS ZenBook Flip UX360CA-DQ220T M3-7Y30 8GB 256GB SSD W10,"13.3"", 3200 x 1800px, Dotykowy",Intel Core M3-7Y30,8,256 GB SSD,Intel HD Graphics 615,Windows 10 Home,,2 249,asus,13.3,3200x1800,1,other,0,256,0,0,integrated,windows,0,2249,mediaexpert
Laptop HP Omen 17-AN010NW (2BS12EA) i5-7300HQ 8GB 1000GB GF-GTX1050 W10,"17.3"", 1920 x 1080px",Intel Core i5-7300HQ,8,1000 GB HDD,NVIDIA GeForce GTX 1050,Windows 10 Home,,3 699,hp,17.3,1920x1080,0,i5,1024,0,0,0,geforce gtx,windows,0,3699,mediaexpert
Laptop ASUS X509FA i5-8265U 8GB 512GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-8265U,8,512 GB SSD,Intel UHD Graphics 620,Windows 10 Home,,2 599,asus,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,0,2599,mediaexpert
Laptop LENOVO IdeaPad 320-15ISK (80XH00K6PB) i3-6006U 4GB 1000GB W10,"15.6"", 1920 x 1080px",Intel Core i3-6006U,4,1000 GB HDD,Intel HD Graphics 520,Windows 10 Home,,1 699,lenovo,15.6,1920x1080,0,i3,1024,0,0,0,integrated,windows,0,1699,mediaexpert
Laptop ACER Nitro 5 AN515-54 i5-8300H 8GB 512GB SSD GF-GTX 1050 W10,"15.6"", 1920 x 1080px",Intel Core i5-8300H,8,512 GB SSD,NVIDIA GeForce GTX 1050,Windows 10 Home,,2 999,acer,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,2999,mediaexpert
Laptop DELL Inspiron 15 (5570-3231) i5-8250U 4GB 256GB SSD AMD 530 W10,"15.6"", 1920 x 1080px",Intel Core i5-8250U,4,256 GB SSD,AMD Radeon 530,Windows 10 Home,,2 499,dell,15.6,1920x1080,0,i5,0,256,0,0,radeon 5,windows,0,2499,mediaexpert
Laptop ASUS VivoBook Flip 14 (TP401CA-EC067T) m3-7Y30 8GB 256GB SSD W10 + Rysik,"14"", 1920 x 1080px, Dotykowy",Intel Core M3-7Y30,8,256 GB SSD,Intel HD Graphics 615,Windows 10 Home,,2 799,asus,14.0,1920x1080,1,other,0,256,0,0,integrated,windows,0,2799,mediaexpert
Laptop LENOVO Yoga 300-11IBR (80M100VNPB) N3060 2GB 32GB W10 + Office 365 Personal,"11.6"", 1366 x 768px, Dotykowy",Intel Celeron N3060,2,32 GB Flash,Intel HD Graphics 400,Windows 10 Home,,779,lenovo,11.6,1366x768,1,celeron,0,0,32,0,integrated,windows,0,779,mediaexpert
Laptop HUAWEI MateBook D (53010ECR) Ryzen 5 2500U 8GB 256GB SSD W10,"14"", 1920 x 1080px",AMD Ryzen 5 2500U,8,256 GB SSD,AMD Radeon Vega 8,Windows 10 Home,,2 499,huawei,14.0,1920x1080,0,ryzen 5,0,256,0,0,radeon vega,windows,0,2499,mediaexpert
Laptop ACER Aspire E5-575G (NX.GDWEP.017) i3-6006U 4GB 1000GB GF940MX W10,"15.6"", 1366 x 768px",Intel Core i3-6006U,4,1000 GB HDD,NVIDIA GeForce 940MX,Windows 10 Home,,2 149,acer,15.6,1366x768,0,i3,1024,0,0,0,other,windows,0,2149,mediaexpert
Laptop ACER Aspire 5 (NX.GVREP.015) i5-8250U 4GB 1000GB 128GB SSD GFMX130 W10,"15.6"", 1920 x 1080px",Intel Core i5-8250U,4,1000 GB HDD + 128 GB SSD,NVIDIA GeForce MX130,Windows 10 Home,,2 649,acer,15.6,1920x1080,0,i5,1024,128,0,0,geforce mx,windows,0,2649,mediaexpert
Laptop LENOVO IdeaPad S145-14ILW 4205U 4GB 128GB SSD W10S,"14"", 1920 x 1080px",Intel Celeron 4205U,4,128 GB SSD,Intel UHD Graphics 610,Windows 10 S,1 549,1 349,lenovo,14.0,1920x1080,0,celeron,0,128,0,0,integrated,windows,1,1349,mediaexpert
Laptop DELL Inspiron G5 (5587-6769) i7-8750H 8GB 1000GB 128GB SSD GF-GTX1050 Ti W10,"15.6"", 1920 x 1080px",Intel Core i7-8750H,8,1000 GB HDD + 128 GB SSD,NVIDIA GeForce GTX 1050 Ti,Windows 10 Home,,3 599,dell,15.6,1920x1080,0,i7,1024,128,0,0,geforce gtx,windows,0,3599,mediaexpert
Laptop HP 15-DW0019NW i5-8265U 8GB 256GB SSD W10,"15.6"", 1920 x 1080px",Intel Core i5-8265U,8,256 GB SSD,Intel UHD Graphics 620,Windows 10 Home,,2 499,hp,15.6,1920x1080,0,i5,0,256,0,0,integrated,windows,0,2499,mediaexpert
Laptop HP 250 G6 (1TT46EA) N3060 4GB 500GB W10,"15.6"", 1366 x 768px",Intel Celeron N3060,4,500 GB HDD,Intel HD Graphics 400,Windows 10 Home,,1 199,hp,15.6,1366x768,0,celeron,512,0,0,0,integrated,windows,0,1199,mediaexpert
Laptop ACER Aspire R5-571T-54M7 (NX.GCCEP.003) i5-7200U 8GB 1000GB W10,"15.6"", 1920 x 1080px, Dotykowy",Intel Core i5-7200U,8,1000 GB HDD,Intel HD Graphics 620,Windows 10 Home,,2 969,acer,15.6,1920x1080,1,i5,1024,0,0,0,integrated,windows,0,2969,mediaexpert
